State,Code,State2,Population,statesselected2.ID,statesselected2.Date / Time,statesselected2.Country,statesselected2.City,statesselected2.State,statesselected2.Shape,statesselected2.Summary,statesselected2.lat,statesselected2.lng,statesselected2.Date,statesselected2.Time
California,CA,.California,39167117,1180,7/27/16 21:30,USA,Boonville,CA,Fireball,"white ball of flame in Mendocino county. ((NUFORC Note: Space debris. 
Re-entering Chinese rocket booster. PD))",39.0091667,-123.366111,07/27/16,21:30
California,CA,.California,39167117,1182,7/27/16 21:30,USA,California City,CA,Chevron,"Long slow moving craft with a bright light, hovered and vanished. ((NUFORC 
Note: Re-entering space debris. PD))",35.125801,-117.9859037,07/27/16,21:30
California,CA,.California,39167117,1184,7/27/16 21:30,USA,Sacramento,CA,Light,"Circular, bright,orange,neon,light. It looked as though it had a vapor 
trail behind it. It was going east bound then changed flight to",38.5815719,-121.4943995,07/27/16,21:30
California,CA,.California,39167117,1186,7/27/16 21:30,USA,Fresno,CA,Rectangle,"Approx. 9:30 I was walking at Woodward Pk in Fresno, in the SE. ((NUFORC 
Note: Re-entering space debris. PD))",36.7295295,-119.7088612,07/27/16,21:30
California,CA,.California,39167117,1187,7/27/16 21:30,USA,Alpaugh,CA,Changing,"I took pics . it changed from a round shape with many points to a round gas 
like appearance. ((NUFORC Note: Space debris. PD))",35.8876665,-119.4873135,07/27/16,21:30
California,CA,.California,39167117,1188,7/27/16 21:00,USA,Fresno,CA,Fireball,"Big fire ball that broke in two smaller more dominant balls of fire with a 
more defined shape.",36.7295295,-119.7088612,07/27/16,21:00
California,CA,.California,39167117,1190,7/27/16 20:30,USA,Willits,CA,Other,"Silvery orange, stationary object high in sky.",39.4096043,-123.3555601,07/27/16,20:30
Florida,FL,.Florida,20613477,1191,7/26/16 22:35,USA,Largo,FL,Light,"I was looking to the west and out of nowhere a bright light appeared, 
moving slowly, couldn't see any form or shape around it.",27.9094665,-82.7873243,07/26/16,22:35
California,CA,.California,39167117,1192,7/26/16 10:00,USA,Half Moon Bay,CA,Circle,"Bright light in sky, moving and hovering, took off fast.",37.4635519,-122.4285861,07/26/16,10:00
California,CA,.California,39167117,1194,7/25/16 22:30,USA,Auburn,CA,Triangle,"Two (possibly three) extremely bright lights, on huge, low-flying, object. 
Lights brightened and dimmed, object suddenly disappeared.",38.8945939,-121.0739896,07/25/16,22:30
California,CA,.California,39167117,1198,7/24/16 22:24,USA,Hollister,CA,Fireball,RED LIGHT SOUTH OF HOLLISTER 10:23PM.,36.8524545,-121.401602,07/24/16,22:24
California,CA,.California,39167117,1203,7/24/16 21:20,USA,Antelope,CA,Flash,"Moving and stationary blue white light, low in sky 9:20 pm.",38.7082357,-121.3299512,07/24/16,21:20
California,CA,.California,39167117,1208,7/24/16 20:00,USA,Vacaville,CA,Teardrop,"On July 24th evening, last night I was sitting outside in my hot tub in my 
backyard. I was gazing up at the night sky. We have a lot of",38.3565773,-121.9877443,07/24/16,20:00
California,CA,.California,39167117,1217,7/24/16,USA,Vacaville,CA,Circle,"Looked like star that started moving SE slowly, then veered E quickly for a 
sec., and continued to fly straight, until it disappeared.",38.3565773,-121.9877443,NA,NA
California,CA,.California,39167117,1223,7/23/16 22:30,USA,Granada Hills,CA,Formation,"A strip of green lights in a lateral row, moving sideways and hovering at 
first, then rotating as if to show off, darted then disappear",34.2647247,-118.5231414,07/23/16,22:30
California,CA,.California,39167117,1224,7/23/16 22:20,USA,Rocklin,CA,Fireball,Bright blue light flashed and moved slowly only to disappear again.,38.7907339,-121.2357827,07/23/16,22:20
California,CA,.California,39167117,1225,7/23/16 21:30,USA,La Quinta,CA,Light,"Dozens of bright star-like orbs moving together rapidly across the sky. 
((anonymous report))",33.677474,-116.2958788,07/23/16,21:30
California,CA,.California,39167117,1226,7/23/16 21:30,USA,Palm Desert,CA,Circle,"My wife and I driving home and I almost t slammed on the brakes. She said, 
""Don't worry, they're just stars."" We pulled over,",33.7288179,-116.382571,07/23/16,21:30
California,CA,.California,39167117,1232,7/23/16 21:25,USA,Palm Desert,CA,Light,"Clear evening when a scattering of objects (lights) started moving from 
east to west all together, quite fast; no noise.",33.7288179,-116.382571,07/23/16,21:25
California,CA,.California,39167117,1233,7/23/16 20:30,USA,Palm Desert,CA,Light,"July 23, 2013, Palm Desert UFOs.",33.7288179,-116.382571,07/23/16,20:30
California,CA,.California,39167117,1240,7/22/16 23:00,USA,Madera,CA,Triangle,"3 bright white lights on triangler shaped obj.. Obj. was seen flying over 
Hwy 99 N, between Madera and Fresno Co. ((anonymous report))",37.1716264,-119.773799,07/22/16,23:00
Florida,FL,.Florida,20613477,1242,7/22/16 01:00,USA,Oakmont,FL,Flash,Repeated circular flashes of light in the sky in southern Florida.,29.6233858,-82.46425662,07/22/16,01:00
Florida,FL,.Florida,20613477,1247,7/21/16 23:20,USA,Clermont,FL,Other,"Sitting on my third floor deck, I was watching what I assumed to be a 
plane. At first, all I could see was a bright red light. Suddenly",28.5395705,-81.75219858,07/21/16,23:20
California,CA,.California,39167117,1249,7/21/16 01:00,USA,Oceano,CA,Disk,"Above the coast and out in the distance there were multiple crafts. All 
were slightly shifting as they hovered some more active than ot",35.0988648,-120.612393,07/21/16,01:00
California,CA,.California,39167117,1254,7/20/16 23:20,USA,Culver City,CA,Fireball,"Bright fireball looking object gliding down, then vanishing after 4 
seconds, and it appeared to be very low in the sky.",34.0211224,-118.3964664,07/20/16,23:20
Florida,FL,.Florida,20613477,1255,7/20/16 20:52,USA,Daytona Beach,FL,Sphere,"Saturn like object hovering 1/2 mile away. Bright blinking colored lights. 
Hovered then turned south and moved away slowly then VERY fa",29.209288,-81.0226482,07/20/16,20:52
Florida,FL,.Florida,20613477,1263,7/19/16 20:15,USA,Daytona Beach,FL,Unknown,Very bright silver object vanished from sight.,29.209288,-81.0226482,07/19/16,20:15
Florida,FL,.Florida,20613477,1269,7/18/16 21:15,USA,Haines City,FL,Unknown,"The object I saw was as small as the stars out tonight, the size of a pin 
head, moving in a very straight line, which seemed too small",28.1124785,-81.6311975,07/18/16,21:15
California,CA,.California,39167117,1270,7/17/16 22:00,USA,Anaheim,CA,Fireball,UFO on fire.,33.8347516,-117.9117319,07/17/16,22:00
Florida,FL,.Florida,20613477,1276,7/16/16 20:00,USA,Satellite Beach,FL,Sphere,"Big bright white sphere over the sky that looks bigger than a full moon, 
without making a sound. ((NUFORC Note: Lens flares. PD))",28.1761233,-80.5900518,07/16/16,20:00
Florida,FL,.Florida,20613477,1277,7/16/16 15:30,USA,Miami,FL,Triangle,"It was triangular with 3 large circular lights one in each Corner and a 
smaller red light in the center the object was dark colored",25.800431,-80.2632189,07/16/16,15:30
Florida,FL,.Florida,20613477,1287,7/16/16 12:45,USA,Land O' Lakes,FL,Light,Red linear lights and golden organically moving light.,28.2144905,-82.44559278,07/16/16,12:45
Florida,FL,.Florida,20613477,1288,7/16/16 02:00,USA,St. Augustine,FL,Disk,"Two separate blue, red, and green flashing orbs over southwest St Johns 
County.",29.8946952,-81.3145394,07/16/16,02:00
California,CA,.California,39167117,1301,7/15/16 13:25,USA,Tulare,CA,Cigar,"Shiny, cigar-shaped, object hovering.",36.2516475,-118.8525829,07/15/16,13:25
California,CA,.California,39167117,1305,7/15/16 04:45,USA,San diego,CA,Triangle,Triangular UFO. ((anonymous report)),32.7174209,-117.1627713,07/15/16,04:45
California,CA,.California,39167117,1306,7/15/16 00:30,USA,Colfax,CA,Light,Small craft drops out of larger a craft over Rollins Lake.,39.092034,-120.9405843,07/15/16,00:30
Florida,FL,.Florida,20613477,1309,7/14/16 02:00,USA,Apopka,FL,Light,"Red and green flashing orb above tree line followed by bizarre humming 
noise and overwhelming fear.",28.7414145,-81.5344293,07/14/16,02:00
California,CA,.California,39167117,1312,07/11/2016 21:05,USA,Murrieta,CA,Unknown,"Bright silver blue glow on horizon south of Temecula, CA. ((anonymous 
report))",33.560832,-117.2106563,07/11/2016,21:05
California,CA,.California,39167117,1313,07/11/2016 06:45,USA,Oakland,CA,Unknown,Woke up in a field that is impossible to get to.,37.8044557,-122.2713562,07/11/2016,06:45
California,CA,.California,39167117,1315,07/10/2016 18:00,USA,Los Banos,CA,Unknown,Possible reptilian being sighting.,37.0592253,-120.8505341,07/10/2016,18:00
California,CA,.California,39167117,1316,07/10/2016 16:30,USA,Van Nuys,CA,Light,Four lights in a line in the evening sky,34.1866581,-118.4487289,07/10/2016,16:30
California,CA,.California,39167117,1318,07/09/2016 21:15,USA,Lakeside,CA,Circle,"Circle of multi-colored lights in Lakeside, CA, observed for 30 minutes.",32.8572719,-116.9222488,07/09/2016,21:15
Florida,FL,.Florida,20613477,1320,07/09/2016 21:10,USA,Oldsmar,FL,Cigar,"An object that appeared to be on fire passed laterally over open water then 
rose rapidly into the sky.",28.06906015,-82.65019139,07/09/2016,21:10
Florida,FL,.Florida,20613477,1321,07/09/2016 07:30,USA,Saint Augustine,FL,Cigar,"3 silver cigars moving N/NE over St. Johns County, FL.",29.8946952,-81.3145394,07/09/2016,07:30
Florida,FL,.Florida,20613477,1323,07/08/2016 22:15,USA,Cape Coral,FL,Formation,It was only 4 lights at first; there were suddenly more of them.,26.6058996,-81.9807339,07/08/2016,22:15
Florida,FL,.Florida,20613477,1333,07/08/2016 22:10,USA,Lauderhill,FL,Flash,Flash of light traveling south to north. The flash left a trail of light.,26.1403635,-80.2133807,07/08/2016,22:10
California,CA,.California,39167117,1336,07/07/2016 21:47,USA,Laguna Hills,CA,Circle,Starlike object observed.,33.5948758,-117.6882066,07/07/2016,21:47
California,CA,.California,39167117,1337,07/07/2016 00:40,USA,Alameda,CA,Unknown,"Saw green flashing or lightning twice in a minute. I woke up and saw 2 
flashes.",37.6090291,-121.8991419,07/07/2016,00:40
California,CA,.California,39167117,1347,07/06/2016 23:33,USA,Lincoln and Roseville,CA,Circle,"4 bright lights were seen in the sky above Lincoln, California.",38.7529481,-121.2874192,07/06/2016,23:33
Florida,FL,.Florida,20613477,1348,07/06/2016 23:00,USA,Marathon,FL,Rectangle,"5 transparent rectangular shapes, in formation, at night, over ocean, the 
lit up shapes moved fast, vertically, then light went out.",24.7137524,-81.0903511,07/06/2016,23:00
California,CA,.California,39167117,1349,07/06/2016 09:00,USA,Redlands,CA,Light,Green light craft or object disappears in the sky,34.069909,-117.2489839,07/06/2016,09:00
Florida,FL,.Florida,20613477,1351,07/06/2016 00:45,USA,Venice,FL,Changing,"From the horizon then a 90 degree turn directly towards us, turning into a 
fast light under water. Surfaced like a lightning bug.",27.0998708,-82.4544131,07/06/2016,00:45
Florida,FL,.Florida,20613477,1362,07/04/2016 22:00,USA,Poinciana,FL,Light,"As I was watching tv, I could see the neighbors fireworks going off. As a 
green bloom of sparks were falling from the sky I noticed a r",28.1743275,-81.49322314,07/04/2016,22:00
Florida,FL,.Florida,20613477,1363,07/04/2016 21:30,USA,Spring Hill,FL,Circle,"Round lighted object with orange flames in middle. No sound.Traveling from 
west to east in a straight line. Saw it for about 1 minute t",28.5558273,-82.4503731,07/04/2016,21:30
Florida,FL,.Florida,20613477,1370,07/04/2016 21:20,USA,Sebring,FL,Circle,((HOAX??)) Never saw anything like it.,27.4957453,-81.4410424,07/04/2016,21:20
Florida,FL,.Florida,20613477,1373,07/04/2016 21:15,USA,Spring Hill,FL,Circle,"Round object orange and red in color with flame in middle traveling from 
West to east...saw for about 1 min then disappeared",28.5558273,-82.4503731,07/04/2016,21:15
California,CA,.California,39167117,1374,07/04/2016 21:15,USA,Santa Barbara,CA,Light,Mysterious green light seen during fireworks celebration.,34.4221319,-119.7026672,07/04/2016,21:15
Florida,FL,.Florida,20613477,1376,07/04/2016 21:15,USA,Spring Hill,FL,Circle,"Round lighted object with orange flames in middle. No sound.Traveling from 
west to east in a straight line. Saw it for about 1 minute t",28.5558273,-82.4503731,07/04/2016,21:15
California,CA,.California,39167117,1377,07/04/2016 21:12,USA,Hawthorne,CA,Rectangle,A strange formation of lights flew low over an LA suburb.,33.911454,-118.3481599,07/04/2016,21:12
Florida,FL,.Florida,20613477,1380,07/04/2016 21:00,USA,Davenport,FL,Circle,Pale dim white and blue lights.,28.1614046,-81.6017416,07/04/2016,21:00
California,CA,.California,39167117,1384,07/04/2016 21:00,USA,Elk Grove,CA,Circle,2 high altitude objects perform amazing maneuvers.,38.4087993,-121.3716177,07/04/2016,21:00
Florida,FL,.Florida,20613477,1385,07/04/2016 20:30,USA,Viera,FL,Sphere,"Small red sphere breifly observed changing size, color, and intensity 
before disappearing",28.2494752,-80.7417354,07/04/2016,20:30
Florida,FL,.Florida,20613477,1393,07/04/2016 20:30,USA,Viera,FL,Sphere,"Red sphere seen changing color, intensity and size",28.2494752,-80.7417354,07/04/2016,20:30
Florida,FL,.Florida,20613477,1396,07/04/2016 20:00,USA,Zephyrhills,FL,Fireball,"Stepped outside to witness fireworks, I noticed a orange ball off fire 
enetering from the north and heading south for 2 minutes.",28.2336196,-82.1811946,07/04/2016,20:00
California,CA,.California,39167117,1405,07/04/2016 20:00,USA,San Gabriel,CA,Changing,"Hovering 2 red lights, one green on the rear completely still, then rapid 
ascent.",34.0991325,-118.108604,07/04/2016,20:00
California,CA,.California,39167117,1410,07/04/2016 20:00,USA,Point Mugu,CA,Circle,Was above the Military Base Point Magu Watching the forth of July fireworks,34.0993549,-119.0905057,07/04/2016,20:00
Florida,FL,.Florida,20613477,1411,07/04/2016 15:00,USA,Orlando,FL,Cylinder,"While relaxing in the pool w/family I was watching the con trail of an 
aircraft traveling North, at that time an object appeared seemin",28.5479786,-81.41278409,07/04/2016,15:00
Florida,FL,.Florida,20613477,1414,07/03/2016 23:20,USA,Palm Harbor,FL,Circle,"Sitting by my pool. Saw 2 orange round Fireballs in the sky moving around 
strangely. Grabbed my phone to go out of the screen in enclos",28.0856815,-82.7569069,07/03/2016,23:20
Florida,FL,.Florida,20613477,1416,07/03/2016 23:00,USA,Jacksonville,FL,Circle,"A floating ball of light that zig-zag's at light speed leaving a light 
trail.",30.3321838,-81.6556509,07/03/2016,23:00
Florida,FL,.Florida,20613477,1418,07/03/2016 22:35,USA,Weston,FL,Fireball,"We saw two bright fireballs in the sky, which later disappeared very 
quickly. ((anonymous report))",26.103632,-80.40310188,07/03/2016,22:35
California,CA,.California,39167117,1422,07/03/2016 21:10,USA,Riverside,CA,Unknown,Red lights to the North during Patriot High fireworks,33.9533546,-117.3961622,07/03/2016,21:10
Florida,FL,.Florida,20613477,1423,07/03/2016 16:45,USA,Seffner,FL,Disk,"I was taking a picture over my neighbor house. Then was going to send to 
them. When I looked at picture saw a weird image.",27.998541,-82.2748839,07/03/2016,16:45
California,CA,.California,39167117,1424,07/02/2016 22:30,USA,Sequoia National Park,CA,Flash,Flashing light high above Sequoia National Park on July 4th weekend.,36.49584065,-118.5599193,07/02/2016,22:30
California,CA,.California,39167117,1426,07/02/2016 22:28,USA,Lafayette,CA,Light,"Bright white light moving northerly to southerly, slowly dimming to 
unobservable, not ISS or aircraft, it lasted about 2 minutes.",37.8857582,-122.11802,07/02/2016,22:28
California,CA,.California,39167117,1437,07/01/2016 23:00,USA,Lodi,CA,Diamond,"Multi-colored diamond or triangular shaped objects seen every night for the 
last 2-3 months.",38.1301968,-121.2724472,07/01/2016,23:00
California,CA,.California,39167117,1440,07/01/2016 22:15,USA,Mount Laguna,CA,Cigar,Pulsating cigar-shape object going across the sky.,32.872273,-116.4183495,07/01/2016,22:15
California,CA,.California,39167117,1446,07/01/2016 08:45,USA,Escondido,CA,Unknown,"((HOAX??)) Loud, low, but nothing there. ((anonymous report))",33.1216751,-117.0814848,07/01/2016,08:45
California,CA,.California,39167117,1450,6/30/16 23:09,USA,Santa Clarita,CA,Light,"Bright non-flickering light just above the hor.. Went from very bright to 
dull. The object is also stationary. ((anonymous report))",34.3916641,-118.5425859,06/30/16,23:09
